,d,binnedSd mean,binnedSd se
0,4.352011029397788,0.177,0.18575342078501098
1,6.092815441156905,0.3058573967843142,0.17752762307414452
2,7.833619852916019,0.4017769537497696,0.1543600547596334
3,9.574424264675134,0.4748322411394347,0.14522828646300587
4,11.315228676434252,0.5362944586437713,0.14633945400829546
5,13.056033088193367,0.5617106638884225,0.15263277094300978
6,14.796837499952481,0.5515838021195544,0.14802386053897687
7,16.537641911711596,0.5939682812856508,0.16133176865692322
8,18.27844632347071,0.6086259739433144,0.1549985636388906
9,20.01925073522983,0.6285245539344564,0.15384219140000352
10,21.760055146988943,0.6497226617523614,0.15659883611463504
11,23.50085955874806,0.6594905297155494,0.15876476138049034
12,25.241663970507176,0.6854241602292378,0.16102450463564202
13,26.98246838226629,0.7073107909978916,0.16920456797965708
14,28.723272794025405,0.723971826842708,0.15566106503268295
15,30.46407720578452,0.7385947347555473,0.15655813533531782
16,32.204881617543634,0.7519946370946179,0.17012101610874883
17,33.94568602930275,0.7731743015766117,0.1565029460340021
18,35.68649044106186,0.7908366335612346,0.15711641305074184
19,37.427294852820985,0.8065598513843737,0.1547689757109168
20,39.1680992645801,0.8101421108278488,0.16173151954667278
21,40.908903676339214,0.8252681370951152,0.15732309015314438
22,42.64970808809833,0.8367456754312786,0.15686195728492316
23,44.390512499857444,0.847923159251316,0.15902208267914783
24,46.13131691161656,0.8612232290747667,0.15389396855383114
25,47.87212132337568,0.8674583336558015,0.1598871376449775
26,49.612925735134795,0.8770936763358641,0.15377073261121912
27,51.35373014689391,0.887816714167823,0.15923760022001085
28,53.094534558653024,0.8914082151344231,0.16009652563809068
29,54.83533897041214,0.9011763235557195,0.16465879694400645
30,56.57614338217125,0.9078227226962281,0.1546350158143803
31,58.31694779393037,0.9150520803407414,0.15320599026391574
32,60.05775220568948,0.9223873354679111,0.15770401063050143
33,61.7985566174486,0.9286455811242957,0.14941347269775584
34,63.53936102920771,0.935854285214779,0.16871254027419344
35,65.28016544096683,0.938964577422457,0.14888504753506665
36,67.02096985272594,0.9446582832975012,0.14674367801360205
37,68.76177426448506,0.9490100436335599,0.14235967981244482
38,70.50257867624418,0.9541389613111744,0.14521385697748343
39,72.2433830880033,0.9580544774087605,0.14503896458032914
40,73.98418749976241,0.9612886941806931,0.13611397786529958
41,75.72499191152153,0.9635051903152121,0.13881144577796362
42,77.46579632328064,0.9683040666084062,0.1308825288913512
43,79.20660073503976,0.9727143667978746,0.1400061413308161
44,80.94740514679887,0.9731738446488947,0.1295697472965418
45,82.68820955855799,0.9772252484644945,0.13320757766367403
46,84.4290139703171,0.978359995560478,0.12498034722842977
47,86.16981838207622,0.9811356904222053,0.1271653224276786
48,87.91062279383533,0.9822285051810156,0.12801214731678712
49,89.65142720559444,0.9846261782876065,0.12870144647902537
50,91.39223161735356,0.987268815158742,0.12977627297792815
51,93.13303602911267,0.9884360606408793,0.1253910755550501
52,94.87384044087179,0.9891460771774166,0.12892282432730495
53,96.6146448526309,0.9909303062479382,0.14486187927614658
54,98.35544926439003,0.9917230322403711,0.12713067881003715
55,100.09625367614915,0.9924413199121858,0.12757753300069916
56,101.83705808790826,0.9934430656533652,0.1396126766323984
57,103.57786249966738,0.9953144374639002,0.1331676729550013
58,105.31866691142649,0.9952683246150502,0.14175938911442157
59,107.0594713231856,0.9957511718991218,0.13842950922080297
60,108.80027573494472,0.9968356582522654,0.13864336290430077
61,110.54108014670383,0.9975435489736594,0.1799535025774555
62,112.28188455846295,0.9973435114800449,0.14648525657569011
63,114.02268897022206,0.9971901781156779,0.1501743541313088
64,115.76349338198118,0.996326222180111,0.16082063943418315
65,117.50429779374029,0.9979289160371608,0.15880865705483474
66,119.2451022054994,0.9980207819032465,0.16022601892275629
67,120.98590661725852,0.9984891832681465,0.1690006081240445
68,122.72671102901764,0.9986104442427214,0.1738743033985477
69,124.46751544077675,0.9985636540043384,0.17070134009871915
70,126.20831985253588,0.9987613324955871,0.18183601164117394
71,127.949124264295,0.9994325855105207,0.2152068645117075
72,129.68992867605408,0.9981172030411145,0.19833852039166627
73,131.43073308781322,0.9987133564067566,0.22352480700182173
74,133.1715374995723,0.9981808075001912,0.25148181108025125
75,134.91234191133145,0.9997977382190193,0.26446207902178387
76,136.65314632309054,0.9990569123592183,0.26035323487732004
77,138.39395073484968,0.9983503718768059,0.3084859251822701
78,140.1347551466088,0.9982691394244925,0.34813279417192367
79,141.8755595583679,0.9998426057380505,0.36275880982160863
80,143.61636397012705,0.996108193740367,0.40486041739042167
81,145.35716838188614,0.9964538919372304,0.44324357027386224
82,147.09797279364528,0.9973122968118777,0.4747699903862792
83,148.83877720540437,0.9991877007607778,0.49970762774529526
84,150.5795816171635,0.9994628829099703,0.5368845897009275
85,152.3203860289226,0.9989620728785775,0.5836128786564382
86,154.06119044068174,1.0000391807081805,0.6242961859797863
87,155.80199485244083,0.9948363834422658,0.6812834835704807
88,157.54279926419997,0.9967697915486574,0.6790081554236631
89,159.28360367595906,1.0022556299603174,0.7387340319709402
90,161.0244080877182,0.996294888888889,0.7817141953826637
91,162.7652124994773,0.9958517094017096,0.7783854736126992
92,164.50601691123643,0.9917940860215053,0.854585057185664
93,166.24682132299552,0.9946360544217686,0.9139657942099326
94,167.98762573475466,1.0054916666666667,0.9310062402449297
95,169.72843014651374,0.9966666666666667,0.9568553820835322
96,171.4692345582729,0.9923333333333333,0.9831282837057544
97,173.21003897003197,1.0126666666666666,0.999919774559717
