alphaRuns,lambdas,run
-0.023977722555795236,0.17999999999999997,28
0.25442800637615487,0.17999999999999997,29
0.029221800082859156,0.17999999999999997,30
,0.17999999999999997,31
0.034987030929589935,0.17999999999999997,32
0.0009614887965339602,0.17999999999999997,33
0.0035100772374997147,0.17999999999999997,34
0.00358177156147349,0.17999999999999997,35
,0.17999999999999997,36
0.046903245028938,0.17999999999999997,37
0.02226513290729737,0.17999999999999997,38
-0.01769386854277391,0.17999999999999997,39
-0.10983904671389544,0.18999999999999995,0
0.0011799033984614404,0.18999999999999995,1
0.030296494951816008,0.18999999999999995,2
0.012837536687603651,0.18999999999999995,3
-0.018102011823343978,0.18999999999999995,4
0.03281432703841751,0.18999999999999995,5
0.023838891269896863,0.18999999999999995,6
0.02847817640488226,0.18999999999999995,7
-0.007475299407761066,0.18999999999999995,8
-0.0007516874112417637,0.18999999999999995,9
0.017662933775853165,0.18999999999999995,10
0.01321146243189135,0.18999999999999995,11
-0.008830802150954276,0.18999999999999995,12
0.045032692105277106,0.18999999999999995,13
-0.0014731548136271005,0.18999999999999995,14
0.015110941773037678,0.18999999999999995,15
0.051310100889719046,0.18999999999999995,16
0.029395537083440476,0.18999999999999995,17
-0.015316046460140037,0.18999999999999995,18
0.034911991780246274,0.18999999999999995,19
0.03126357713362313,0.18999999999999995,20
0.04206373962772805,0.18999999999999995,21
-0.008021406654028826,0.18999999999999995,22
,0.18999999999999995,23
0.029497485461517647,0.18999999999999995,24
-0.0048572420464241955,0.18999999999999995,25
0.010771339626015189,0.18999999999999995,26
-0.0009583179178108137,0.18999999999999995,27
0.013794091153694385,0.18999999999999995,28
0.029921988548069045,0.18999999999999995,29
0.009204880712658459,0.18999999999999995,30
-0.00455421659062516,0.18999999999999995,31
-0.005485356657989979,0.18999999999999995,32
0.024499162115055123,0.18999999999999995,33
-0.01993790136286827,0.18999999999999995,34
-0.010739781945184212,0.18999999999999995,35
0.052149522017798496,0.18999999999999995,36
0.4445266775107919,0.18999999999999995,37
0.014963703517896387,0.18999999999999995,38
0.025252485073130743,0.18999999999999995,39
0.05134246959739357,0.19999999999999996,0
-0.005239698120516084,0.19999999999999996,1
0.013608973862635765,0.19999999999999996,2
0.03872316698249456,0.19999999999999996,3
-0.004134794624032989,0.19999999999999996,4
-0.004458913143969789,0.19999999999999996,5
0.0034839158673756754,0.19999999999999996,6
0.001113108332345153,0.19999999999999996,7
0.007017751332222391,0.19999999999999996,8
0.057391867986812437,0.19999999999999996,9
0.0027112993535463037,0.19999999999999996,10
0.07392861787720549,0.19999999999999996,11
-0.004878258632639132,0.19999999999999996,12
0.019897332078186142,0.19999999999999996,13
-0.006404470975962806,0.19999999999999996,14
0.003028110597963707,0.19999999999999996,15
-0.004163147683530766,0.19999999999999996,16
0.01806529909291882,0.19999999999999996,17
0.012922710431917173,0.19999999999999996,18
0.01302877384588419,0.19999999999999996,19
0.012487603375140988,0.19999999999999996,20
0.0022090470848976085,0.19999999999999996,21
0.013684127620609166,0.19999999999999996,22
0.010409502156629613,0.19999999999999996,23
0.0,0.19999999999999996,24
0.06680910422724165,0.19999999999999996,25
0.010910366942867511,0.19999999999999996,26
-0.03165656046803361,0.19999999999999996,27
0.02882056188843333,0.19999999999999996,28
0.0032761169938939627,0.19999999999999996,29
0.013415833418233103,0.19999999999999996,30
0.011974818943179477,0.19999999999999996,31
0.02866746135276993,0.19999999999999996,32
0.011385025817406469,0.19999999999999996,33
0.01062812797214726,0.19999999999999996,34
-0.011338162160296067,0.19999999999999996,35
0.015543353264861559,0.19999999999999996,36
-0.008959582432731442,0.19999999999999996,37
-0.0009020112719608786,0.19999999999999996,38
-0.0027159496045005005,0.19999999999999996,39
0.009329508492762498,0.20999999999999996,0
0.04387868802795547,0.20999999999999996,1
0.044029822713609196,0.20999999999999996,2
-0.016292699123156285,0.20999999999999996,3
0.0210697660107432,0.20999999999999996,4
0.007310084186967394,0.20999999999999996,5
0.013293999169465998,0.20999999999999996,6
0.05561566384933769,0.20999999999999996,7
0.025358455943976288,0.20999999999999996,8
0.006122758399780659,0.20999999999999996,9
-0.004724088076046351,0.20999999999999996,10
-0.0024097389368525624,0.20999999999999996,11
-0.008548452716262422,0.20999999999999996,12
0.008938802493952819,0.20999999999999996,13
0.026782462485375524,0.20999999999999996,14
-0.003435197969874293,0.20999999999999996,15
-0.0014108594671925767,0.20999999999999996,16
0.0033447863631515112,0.20999999999999996,17
-0.00543465042034455,0.20999999999999996,18
0.02726860954179687,0.20999999999999996,19
0.050261455142366906,0.20999999999999996,20
0.04250518956633269,0.20999999999999996,21
0.032037858300251354,0.20999999999999996,22
0.01468806544012169,0.20999999999999996,23
0.009097104941802395,0.20999999999999996,24
-0.006160900950457182,0.20999999999999996,25
-0.020042421429732338,0.20999999999999996,26
-0.00509100657074385,0.20999999999999996,27
0.007650301154302208,0.20999999999999996,28
-0.01812051027109572,0.20999999999999996,29
0.00967144900997044,0.20999999999999996,30
0.047569599487708225,0.20999999999999996,31
-0.0025968799490303993,0.20999999999999996,32
-0.007265868942322992,0.20999999999999996,33
0.0188961199386021,0.20999999999999996,34
-0.0033471289045907474,0.20999999999999996,35
0.004880564692102046,0.20999999999999996,36
0.006418558988076722,0.20999999999999996,37
0.033137998213290804,0.20999999999999996,38
0.0020445989290284183,0.20999999999999996,39
0.05591072232624045,0.21999999999999995,0
0.0011932485065332399,0.21999999999999995,1
-0.0008036845155608985,0.21999999999999995,2
0.04857735919901189,0.21999999999999995,3
-0.008604788679824504,0.21999999999999995,4
0.012247570897912508,0.21999999999999995,5
0.005168293629691123,0.21999999999999995,6
0.004212697362850848,0.21999999999999995,7
0.02034987816253117,0.21999999999999995,8
3.948495645431094e-05,0.21999999999999995,9
-0.03690359000026257,0.21999999999999995,10
0.010154512342098972,0.21999999999999995,11
0.018095420642292193,0.21999999999999995,12
0.019772925987496665,0.21999999999999995,13
0.021497057217541624,0.21999999999999995,14
0.017963044459655388,0.21999999999999995,15
0.000936469541567897,0.21999999999999995,16
0.006868479221040558,0.21999999999999995,17
0.061084657831403044,0.21999999999999995,18
0.00156501775703638,0.21999999999999995,19
0.011727898824852603,0.21999999999999995,20
0.008368359988081109,0.21999999999999995,21
0.007277037692882279,0.21999999999999995,22
-0.00366449718821521,0.21999999999999995,23
0.008125006686853953,0.21999999999999995,24
0.051738066098174176,0.21999999999999995,25
-0.00018905965396331936,0.21999999999999995,26
0.038619938496560646,0.21999999999999995,27
0.02842327358006437,0.21999999999999995,28
0.004809800193004143,0.21999999999999995,29
0.0031363212185057665,0.21999999999999995,30
-0.0017379141120685213,0.21999999999999995,31
0.0377942443262283,0.21999999999999995,32
0.017332398578249128,0.21999999999999995,33
-0.007787233931571214,0.21999999999999995,34
0.023516745592079003,0.21999999999999995,35
-0.00860387274351021,0.21999999999999995,36
0.04794540171554473,0.21999999999999995,37
-0.017108409837642502,0.21999999999999995,38
-0.01686261745510724,0.21999999999999995,39
0.021950126073949028,0.22999999999999995,0
0.021652632184138376,0.22999999999999995,1
0.005653842285507943,0.22999999999999995,2
0.032106941764717484,0.22999999999999995,3
0.04671599464131346,0.22999999999999995,4
0.023754303092158938,0.22999999999999995,5
0.013940042158133978,0.22999999999999995,6
0.002486871310092287,0.22999999999999995,7
0.05196953971565693,0.22999999999999995,8
-0.011978320278859853,0.22999999999999995,9
-0.013318985239561043,0.22999999999999995,10
0.013129691317139605,0.22999999999999995,11
0.014204684450399963,0.22999999999999995,12
0.057521102646119746,0.22999999999999995,13
0.006288561332874684,0.22999999999999995,14
-0.002776292708712075,0.22999999999999995,15
0.014546730639491842,0.22999999999999995,16
0.043245856331979506,0.22999999999999995,17
0.010616738351371113,0.22999999999999995,18
0.03611090378278636,0.22999999999999995,19
0.01650142241728915,0.22999999999999995,20
0.023610162424688608,0.22999999999999995,21
-0.006245651880054451,0.22999999999999995,22
-0.0002599867202852657,0.22999999999999995,23
0.029033522691885916,0.22999999999999995,24
-0.021495522517018806,0.22999999999999995,25
0.011056357597586941,0.22999999999999995,26
0.01548707378866468,0.22999999999999995,27
0.02417652394455902,0.22999999999999995,28
0.08924586744916752,0.22999999999999995,29
0.010189070601675898,0.22999999999999995,30
-0.014580513746807466,0.22999999999999995,31
0.00889774301434243,0.22999999999999995,32
0.01003612436581311,0.22999999999999995,33
0.008284991995185176,0.22999999999999995,34
-0.004778266562973366,0.22999999999999995,35
0.012346342646578967,0.22999999999999995,36
-0.005640993918640591,0.22999999999999995,37
0.03728119643514627,0.22999999999999995,38
-0.028325299197684145,0.22999999999999995,39
-0.013918458392372546,0.23999999999999994,0
0.06593139153784117,0.23999999999999994,1
0.018803158807076115,0.23999999999999994,2
-0.012012207753072046,0.23999999999999994,3
0.02921495438328145,0.23999999999999994,4
0.04253713894647079,0.23999999999999994,5
-0.028472587767630522,0.23999999999999994,6
0.0010215293879824242,0.23999999999999994,7
0.05512440116535948,0.23999999999999994,8
0.02857762452841022,0.23999999999999994,9
0.07568262970183656,0.23999999999999994,10
0.014425813387586806,0.23999999999999994,11
0.031042475201477848,0.23999999999999994,12
0.011407153508283141,0.23999999999999994,13
0.034442046200551635,0.23999999999999994,14
0.06893436895964322,0.23999999999999994,15
0.04074292032513374,0.23999999999999994,16
0.056950572916647624,0.23999999999999994,17
0.011610225079473513,0.23999999999999994,18
0.09767467402085772,0.23999999999999994,19
0.04043241087256011,0.23999999999999994,20
-0.0010450430379553427,0.23999999999999994,21
0.03748046235905683,0.23999999999999994,22
0.004835666682269257,0.23999999999999994,23
0.05212644597633467,0.23999999999999994,24
0.03739839035471245,0.23999999999999994,25
0.008188655990129245,0.23999999999999994,26
0.009079820203396205,0.23999999999999994,27
0.010903433596106973,0.23999999999999994,28
0.015532653258813867,0.23999999999999994,29
0.031028677036283273,0.23999999999999994,30
0.020488413375799125,0.23999999999999994,31
0.004478300728559148,0.23999999999999994,32
0.03635491654396278,0.23999999999999994,33
0.02307361520022877,0.23999999999999994,34
0.007039170863455263,0.23999999999999994,35
0.020236700792166162,0.23999999999999994,36
-0.0010358301423985805,0.23999999999999994,37
0.006423080423611033,0.23999999999999994,38
0.050108319513378796,0.23999999999999994,39
0.018104924471416206,0.24999999999999992,0
-0.011633426399893954,0.24999999999999992,1
0.014250195896952839,0.24999999999999992,2
0.05441261291972682,0.24999999999999992,3
0.0077089162394684135,0.24999999999999992,4
0.004716637624817069,0.24999999999999992,5
0.01956200581911577,0.24999999999999992,6
0.014673108962242568,0.24999999999999992,7
-0.013906675244204914,0.24999999999999992,8
0.02959988381151779,0.24999999999999992,9
0.01500096560057479,0.24999999999999992,10
0.030136883079458443,0.24999999999999992,11
0.012670161875690478,0.24999999999999992,12
0.008058209991516171,0.24999999999999992,13
0.01443323045338013,0.24999999999999992,14
-0.01322038010866372,0.24999999999999992,15
0.016673600384131793,0.24999999999999992,16
-0.010479012253473904,0.24999999999999992,17
0.029759989184081626,0.24999999999999992,18
-0.0009671372169124948,0.24999999999999992,19
0.041958532754188926,0.24999999999999992,20
-0.035978967695511704,0.24999999999999992,21
0.003441315971132508,0.24999999999999992,22
0.006468735539142734,0.24999999999999992,23
0.014826393758718803,0.24999999999999992,24
-0.003649386239585245,0.24999999999999992,25
0.005571597821558777,0.24999999999999992,26
0.007946692843227354,0.24999999999999992,27
0.005243810341322541,0.24999999999999992,28
0.015352940535466292,0.24999999999999992,29
0.00880484122118172,0.24999999999999992,30
0.05197902277177456,0.24999999999999992,31
0.035778296054189945,0.24999999999999992,32
0.004701711675895448,0.24999999999999992,33
-0.006746693634558348,0.24999999999999992,34
0.03320701215510716,0.24999999999999992,35
0.011528224646410283,0.24999999999999992,36
0.015692080345956108,0.24999999999999992,37
-0.003401345301325631,0.24999999999999992,38
0.05042315477075232,0.24999999999999992,39
0.00104481348605108,0.2599999999999999,0
-0.02089335876104942,0.2599999999999999,1
-0.05239010810134381,0.2599999999999999,2
-0.02175590366039748,0.2599999999999999,3
0.034762159448658736,0.2599999999999999,4
0.010445233176292743,0.2599999999999999,5
0.013524603415779601,0.2599999999999999,6
0.03627067485938107,0.2599999999999999,7
0.02137831740896612,0.2599999999999999,8
0.007903622357291362,0.2599999999999999,9
0.01814405190506617,0.2599999999999999,10
-0.041513511463784125,0.2599999999999999,11
-0.011153324068821635,0.2599999999999999,12
0.05381572621238695,0.2599999999999999,13
-0.01985724776737484,0.2599999999999999,14
0.027112573937507628,0.2599999999999999,15
-0.013687230892997955,0.2599999999999999,16
0.02347329962731215,0.2599999999999999,17
0.04938810334008109,0.2599999999999999,18
0.007666564135137666,0.2599999999999999,19
0.014298853111833855,0.2599999999999999,20
0.02980980313772494,0.2599999999999999,21
0.012904491570545074,0.2599999999999999,22
0.009187148192564137,0.2599999999999999,23
0.024021644136903803,0.2599999999999999,24
0.01552290940337503,0.2599999999999999,25
0.03483596638678199,0.2599999999999999,26
0.020760190137370543,0.2599999999999999,27
0.06673423440696116,0.2599999999999999,28
0.028099444836545348,0.2599999999999999,29
0.03151445333861949,0.2599999999999999,30
-0.0007815820926227457,0.2599999999999999,31
0.03901102168878101,0.2599999999999999,32
-0.004008223521932308,0.2599999999999999,33
0.025207922248756787,0.2599999999999999,34
0.004923204756637045,0.2599999999999999,35
0.019954053491090973,0.2599999999999999,36
-0.007320065008302928,0.2599999999999999,37
0.021915803008835118,0.2599999999999999,38
0.019333508762327478,0.2599999999999999,39
0.0051876232403514355,0.2699999999999999,0
0.041979665077416115,0.2699999999999999,1
-0.005905990195799793,0.2699999999999999,2
0.028790678305568917,0.2699999999999999,3
0.07224133046199407,0.2699999999999999,4
-0.012378529723827622,0.2699999999999999,5
0.004955562201219177,0.2699999999999999,6
0.011371920903035682,0.2699999999999999,7
-0.021273745644978553,0.2699999999999999,8
0.039627376439639816,0.2699999999999999,9
0.03348998423829337,0.2699999999999999,10
0.00955512054809194,0.2699999999999999,11
0.030988648384770556,0.2699999999999999,12
0.08039281989130023,0.2699999999999999,13
0.00338034456798067,0.2699999999999999,14
0.029898905207112247,0.2699999999999999,15
0.023895484835998744,0.2699999999999999,16
0.03493054854551501,0.2699999999999999,17
0.004571463025851319,0.2699999999999999,18
0.00716272194219969,0.2699999999999999,19
-0.002036449157578793,0.2699999999999999,20
0.04236209995151727,0.2699999999999999,21
0.01364004479477414,0.2699999999999999,22
-0.01647509841850596,0.2699999999999999,23
0.006870357997296739,0.2699999999999999,24
0.035137117664628875,0.2699999999999999,25
0.0010510723263307542,0.2699999999999999,26
-1.1644646759401134e-05,0.2699999999999999,27
0.033004963138568266,0.2699999999999999,28
0.008774857479756704,0.2699999999999999,29
0.0011860975926121509,0.2699999999999999,30
0.03891905386294495,0.2699999999999999,31
0.04680202564707598,0.2699999999999999,32
0.0035599664297655265,0.2699999999999999,33
0.008528680492592922,0.2699999999999999,34
0.02019704389634973,0.2699999999999999,35
-0.0016879116643651049,0.2699999999999999,36
0.02975189570644557,0.2699999999999999,37
-0.005937400312424845,0.2699999999999999,38
-0.0160859764382503,0.2699999999999999,39
0.008329530288162412,0.2799999999999999,0
-0.014004240535039882,0.2799999999999999,1
0.06297087886477859,0.2799999999999999,2
0.0018011154716460892,0.2799999999999999,3
0.0029710052820310084,0.2799999999999999,4
0.005529244453800319,0.2799999999999999,5
0.022690566306408144,0.2799999999999999,6
0.025071162216126236,0.2799999999999999,7
-0.018131802254091722,0.2799999999999999,8
0.00084130622936196,0.2799999999999999,9
0.01922279135389321,0.2799999999999999,10
0.009465474544741795,0.2799999999999999,11
0.011258350245331755,0.2799999999999999,12
0.009188661748051594,0.2799999999999999,13
-0.005520293260323883,0.2799999999999999,14
0.03646047559337395,0.2799999999999999,15
0.009729460934180645,0.2799999999999999,16
0.03882071946592916,0.2799999999999999,17
0.007168096860974395,0.2799999999999999,18
-0.01487968105292925,0.2799999999999999,19
0.039714100278976934,0.2799999999999999,20
0.044630262929792455,0.2799999999999999,21
0.005256733757014298,0.2799999999999999,22
0.028146420901603936,0.2799999999999999,23
0.00852113355382439,0.2799999999999999,24
-0.0022510892786820613,0.2799999999999999,25
-0.004493626232970831,0.2799999999999999,26
0.017108823394418327,0.2799999999999999,27
0.003169904202963314,0.2799999999999999,28
0.012759163084474445,0.2799999999999999,29
0.020695838449203308,0.2799999999999999,30
-0.006213851373198541,0.2799999999999999,31
0.046651803470602715,0.2799999999999999,32
0.0227221722803001,0.2799999999999999,33
-0.013176518666697945,0.2799999999999999,34
0.026299074499344877,0.2799999999999999,35
0.003292040204040378,0.2799999999999999,36
-0.0014805840598555164,0.2799999999999999,37
0.019646270935115617,0.2799999999999999,38
0.005376290020038033,0.2799999999999999,39
0.0025826458366210447,0.2899999999999999,0
0.012677056308085785,0.2899999999999999,1
0.04189899758871021,0.2899999999999999,2
-0.006135687645438759,0.2899999999999999,3
-0.015005271561655348,0.2899999999999999,4
-0.006944503108314182,0.2899999999999999,5
0.06399561154759995,0.2899999999999999,6
0.030012228051466874,0.2899999999999999,7
0.017616759297924223,0.2899999999999999,8
0.0038601845905588683,0.2899999999999999,9
-0.005690345385903628,0.2899999999999999,10
0.03229913535124282,0.2899999999999999,11
0.018861565771550293,0.2899999999999999,12
0.005271699452912837,0.2899999999999999,13
0.029764157170525406,0.2899999999999999,14
0.02816225417619979,0.2899999999999999,15
0.023761281415986213,0.2899999999999999,16
0.0114177371943181,0.2899999999999999,17
0.055501532958133926,0.2899999999999999,18
-0.015457297743854154,0.2899999999999999,19
0.002838006808019544,0.2899999999999999,20
0.040322110573561526,0.2899999999999999,21
0.058722836401539524,0.2899999999999999,22
-0.022189310605806076,0.2899999999999999,23
0.044783737686808114,0.2899999999999999,24
0.024157058836060036,0.2899999999999999,25
-0.0061421706840090184,0.2899999999999999,26
0.03287484544160113,0.2899999999999999,27
0.010051150649089458,0.2899999999999999,28
0.02171229336512799,0.2899999999999999,29
0.02323458878474305,0.2899999999999999,30
0.08490970390511701,0.2899999999999999,31
0.0030041914925840185,0.2899999999999999,32
0.015593279871638277,0.2899999999999999,33
0.026311445865468852,0.2899999999999999,34
-0.0005928652811231228,0.2899999999999999,35
0.0020705073851840505,0.2899999999999999,36
-0.02294110687349571,0.2899999999999999,37
-0.0008246648626268893,0.2899999999999999,38
0.009195558814424853,0.2899999999999999,39
