,d,binnedSd mean,binnedSd se
0,0.8704022058795577,0.0,0.0
1,2.611206617638673,,
2,4.352011029397788,0.24791666666666662,0.03936204592907007
3,6.092815441156905,0.5854926444164447,0.041369228755498345
4,7.833619852916019,0.7978258337939931,0.0384055296306875
5,9.574424264675134,0.9589081205018397,0.0405348869687055
6,11.315228676434252,1.077606269323199,0.037018402683155906
7,13.056033088193368,1.1310143111811708,0.0390112562768525
8,14.79683749995248,1.089651459276208,0.0383661551095433
9,16.537641911711596,1.1851769628810813,0.03865046072945588
10,18.27844632347071,1.222357868129849,0.03826237013386926
11,20.01925073522983,1.2709081594929463,0.03835210643478412
12,21.760055146988943,1.3138414458015268,0.03932498528844866
13,23.50085955874806,1.331769317845986,0.038466600891860124
14,25.241663970507176,1.382165386012648,0.03908977307731533
15,26.98246838226629,1.415849482957291,0.03925136500397482
16,28.723272794025405,1.4466762039129448,0.038528728893995834
17,30.46407720578452,1.4954238514099814,0.04005606368806008
18,32.204881617543634,1.5135168765927909,0.03848534659470635
19,33.94568602930275,1.55662912405318,0.03945528581824688
20,35.68649044106186,1.5886415002307892,0.03684780692144917
21,37.427294852820985,1.6168848452471198,0.03749139471445837
22,39.1680992645801,1.6314938077583296,0.038019770611851814
23,40.908903676339214,1.6669367043140215,0.03904238888692908
24,42.64970808809833,1.6792268849038607,0.039049487203502736
25,44.39051249985744,1.701877118380366,0.03789998794045747
26,46.13131691161656,1.7334448350519644,0.039096556606835114
27,47.87212132337568,1.7462928894282244,0.03948070930642755
28,49.6129257351348,1.759214384848502,0.039083963427956926
29,51.35373014689391,1.783255401697371,0.039093763860360814
30,53.094534558653024,1.7956342160655658,0.0387169324483704
31,54.83533897041214,1.8026105986334913,0.0379541413891077
32,56.57614338217125,1.8222361292639948,0.0382878908672812
33,58.31694779393037,1.8306198614552067,0.03643163065065556
34,60.05775220568948,1.8473585022867733,0.03613184094810063
35,61.7985566174486,1.858009633229446,0.03511996887458356
36,63.53936102920771,1.8698119101299362,0.03494554549420977
37,65.28016544096683,1.879037094872982,0.033450578998019634
38,67.02096985272594,1.8828341546551708,0.03263823267817823
39,68.76177426448506,1.8895755454980638,0.03090174692079973
40,70.50257867624418,1.898357588871183,0.02957690796852058
41,72.2433830880033,1.9135894685503139,0.029069795107308085
42,73.98418749976241,1.9172291311683778,0.027848675420175755
43,75.72499191152153,1.9280433446078817,0.027353199645527116
44,77.46579632328064,1.9346347476042152,0.024359401382345117
45,79.20660073503976,1.941226994776762,0.023118658053008636
46,80.94740514679887,1.9431260203988276,0.02383115781998717
47,82.68820955855799,1.9454234419409797,0.022127391464557066
48,84.4290139703171,1.9497739938781045,0.021906097533218285
49,86.16981838207622,1.961834837799061,0.020314873134197987
50,87.91062279383533,1.9605694159113765,0.02028205877167997
51,89.65142720559444,1.974300987536937,0.018857045304988537
52,91.39223161735356,1.9823148459732756,0.018080760457791
53,93.13303602911267,1.973104953589343,0.01871607123139862
54,94.8738404408718,1.974736098165358,0.01735429390326734
55,96.6146448526309,1.9811714349236833,0.017998221069212825
56,98.35544926439005,1.9792157951667957,0.019970530317389507
57,100.09625367614916,1.9889554326768075,0.017973545769786943
58,101.83705808790826,1.987636607912195,0.01868735421947487
59,103.57786249966738,1.9947634908529335,0.018476234369330245
60,105.31866691142648,1.9909399436808926,0.018908525826497134
61,107.0594713231856,1.9936134241703651,0.020413076133229097
62,108.80027573494472,1.9986785516251853,0.018446787121074646
63,110.54108014670383,2.0031862300754097,0.01990154409377811
64,112.28188455846296,2.012414241440738,0.02052704453526263
65,114.02268897022206,2.0071904604111013,0.02000957064278246
66,115.76349338198118,2.0060419640973692,0.02121219144664925
67,117.50429779374028,2.01050953637876,0.020691968551945706
68,119.2451022054994,2.0040451131634724,0.020551216090245916
69,120.98590661725852,2.014279748745675,0.018069522346800405
70,122.72671102901764,2.0113085525403056,0.019345252018919266
71,124.46751544077676,2.021200286613674,0.01683994100280994
72,126.20831985253588,2.0133153671604207,0.016027712382198165
73,127.949124264295,2.0024916731632594,0.01591521223626326
74,129.68992867605408,2.0120700587434373,0.013648513557948274
75,131.43073308781322,2.009371263874721,0.014181490197304298
76,133.1715374995723,2.0153770069599015,0.01680651969349579
77,134.91234191133145,2.0007640946109264,0.012249876109746925
78,136.65314632309054,2.0137594658837084,0.01118017600077078
79,138.39395073484968,2.0010653787202215,0.012136288863060299
80,140.1347551466088,1.9855743245053206,0.011803762518980335
81,141.8755595583679,1.986148817069401,0.014971050559170801
82,143.61636397012705,1.9888031347276551,0.015433224357328794
83,145.35716838188614,2.001550683513362,0.01924700256190858
84,147.09797279364528,1.9768025179597537,0.01944556465796524
85,148.83877720540437,2.0123589238344612,0.01785586722399133
86,150.5795816171635,2.013977247132587,0.016740277347455937
87,152.3203860289226,2.0292724400734103,0.020196035223419437
88,154.06119044068174,1.968332783882784,0.022050181123359876
89,155.80199485244083,1.9731594304388422,0.02116603484188366
90,157.54279926419997,1.9534957139080844,0.021847451639713758
91,159.28360367595906,2.017865823412698,0.02531774032308099
92,161.0244080877182,2.0263999999999993,0.02587280759483798
93,162.7652124994773,1.9855769230769234,0.02785530252685455
94,164.50601691123643,1.9486827956989246,0.038316269021160324
95,166.24682132299552,2.0236394557823134,0.036837682775595966
96,167.98762573475466,2.0816666666666674,0.044062573877006614
97,169.72843014651374,2.0916666666666672,0.06857933362172601
98,171.4692345582729,2.0566666666666666,0.08026172465406188
99,173.21003897003197,2.0333333333333328,0.09672092985287588
